"Hot Spot"~"Self Time (microseconds)"~"Average Time (microseconds)"~"Invocations"
"com.i2c.mcp.services.server.controller.bl.ClientSocketConnectionManager.buildClientIdentificationKey"~548976993~13~41187319
"java.lang.StringBuilder.append(java.lang.String)"~326532335~2~136533634
"java.util.concurrent.BlockingQueue.poll(long, java.util.concurrent.TimeUnit)"~320681215~15~20601820
"com.i2c.mcp.services.server.controller.bl.ClientBasedSendTransResponseTaskImpl.run"~276640428~1106561~250
"java.util.Map.get"~251231663~2~115916553
"com.i2c.services.common.dao.GenericTypeCommonDaoImpl.transformColumnValue"~237223022~11~20933955
"com.i2c.oltpj.cache.dao.informix.CacheEngineInformixRefresherDAO.processQuery"~162011800~133343~1215
"com.i2c.services.common.dao.GenericTypeCommonDaoImpl.getSingleRowDataMap"~155453130~14~10437403
"com.i2c.mcp.services.server.controller.bl.ClientSocketConnectionManager.getClientSocketConnection"~152671387~7~20585743
"com.i2c.mcp.services.server.controller.bl.ClientSocketConnectionManager.returnClientSocketConnection"~152638017~7~20583238
"com.i2c.mcp.services.business.gettransferhistory.dao.InformixGetTransferHistoryImpl.fetchTransIdMaskMapSimple"~146319474~5627672~26
"com.i2c.mcp.services.server.controller.beans.ClientEndpointSocketConnectionsInfo.returnClientSocketConnection"~142360499~6~20583488
"java.util.concurrent.TimeUnit.sleep"~133690307~5~22566935
"java.lang.StringBuilder.<init>"~124996529~2~42941720
"com.i2c.mcp.services.server.controller.bl.ClientBasedSendTransResponseTaskImpl.fetchPendingResponseToSend"~123732933~6~20601820
"java.sql.ResultSet.getString(int)"~122018756~10~11645026
"java.lang.Integer.valueOf"~116032749~1~83543315
"com.i2c.mcp.services.server.controller.bl.ClientBasedSendTransResponseManager.fetchPendingResponseToSend"~112327076~5~20601820
"java.sql.ResultSet.next"~107387669~9~11353281
"java.sql.ResultSet.getObject"~105427427~5~20933955
"java.lang.StringBuilder.toString"~99448063~2~42928061
"java.lang.Long.toString"~97760224~2~41224252
"com.i2c.mcp.services.server.controller.bl.ClientBasedSendTransResponseTaskImpl.returnClientSocketConnection"~96361216~4~20585493
"com.i2c.mcp.services.server.controller.bl.ClientBasedSendTransResponseTaskImpl.fetchClientSocketConnection"~92845447~4~20585743
"com.i2c.services.common.dao.GenericTypeCommonDaoImpl.selectData"~86561213~201774~429
"org.apache.tomcat.jdbc.pool.DataSource.getConnection"~84874877~858~98890
"java.util.concurrent.BlockingQueue.poll()"~83504192~2~41170125
"com.i2c.mcp.services.server.controller.bl.ClientBasedSendTransResponseTaskImpl.sendPendingResponses"~82118367~3~20583488
"com.i2c.mcp.services.server.controller.beans.ClientEndpointSocketConnectionsInfo.getClientSocketConnection"~63683513~3~20585743
"com.i2c.mcp.services.server.controller.bl.ClientBasedSendTransResponseTaskImpl.sendFailedPendingResponse"~60392093~2~20583488
"org.jboss.cache.Node.put"~60373764~129~465469
"java.sql.ResultSet.getString(java.lang.String)"~57571950~13~4294158
"java.sql.Connection.prepareStatement"~55326895~258~213827
"java.util.concurrent.BlockingQueue.offer"~51096572~2~20601820
"java.util.Queue.remove"~47261264~23~1990045
"java.util.List.add"~44638632~1~22364996
"com.i2c.mcp.services.server.controller.beans.ClientSocketInfo.getSocketId"~40590047~1~20601821
"java.util.Set.contains"~36717210~1~20583489
"com.i2c.oltpj.cache.dao.informix.CacheEngineInformixRefresherDAO.processApproach"~32815381~27~1204604
"com.i2c.services.common.dao.utils.CommonDaoUtils.isNullOrEmptyMap"~32114430~3~10437403
"java.sql.PreparedStatement.executeQuery"~31383365~146~213739
"java.util.Map.put"~31217454~2~12913241
"com.i2c.services.common.dao.GenericTypeCommonDaoImpl.isNumericDataType"~30054967~1~20933955
"java.io.ObjectOutputStream.writeObject"~28730460~1567~18332
"java.util.Iterator.hasNext"~27509559~1~16254766
"com.i2c.mcp.services.server.controller.ServicesRequestController.processPendingRequests"~25826590~12~1990045
"java.lang.Integer.intValue"~25774590~1~21017904
"java.io.ObjectInputStream.readObject"~25593285~1377~18583
"java.sql.DriverManager.getConnection"~23343896~5209~4481
"java.util.Iterator.next"~21161476~1~14269118
"com.i2c.oltpj.cache.util.UtilityClass.dumpCachedata"~21150733~21150733~1
"org.jboss.cache.Node.get"~20310239~21~929533
"com.i2c.services.common.business.beans.ProcessingInfo.<init>"~17125483~206331~83
"java.lang.Object.toString"~16490216~1~9883933
"java.util.HashMap.<init>"~15745923~1~10447557
